edge_id,from_id,to_id,nums
4389,1067,754,2
4390,1053,756,2
4391,1077,760,2
4392,1077,761,2
4393,1071,760,2
4394,1071,761,2
4395,1080,763,2
4396,1080,168,2
4397,1080,742,2
4398,1081,763,2
4399,1081,168,2
4400,1081,742,2
4401,214,764,3
4402,214,765,3
4403,214,766,3
4404,1095,770,2
4405,1095,771,2
4406,1095,772,2
4407,1095,773,2
4408,1095,774,2
4409,1095,775,2
4410,1095,776,2
4411,1106,781,2
4412,1106,782,2
4413,1106,783,2
4414,1108,781,2
4415,1108,782,2
4416,1108,783,2
4417,1113,785,2
4418,1113,786,2
4419,213,789,2
4420,213,790,2
4421,1121,792,2
4422,1123,793,2
4423,1124,793,2
4424,1125,793,2
4425,1137,805,2
4426,1138,805,2
4427,1140,806,2
4428,1140,807,2
4429,1142,806,2
4430,1142,807,2
4431,1152,811,2
4432,1152,812,2
4433,1152,813,2
4434,1152,814,2
4435,1152,815,2
4436,1153,816,2
4437,1154,816,2
4438,1156,816,2
4439,1158,817,2
4440,1174,831,2
4441,1174,239,2
4442,1174,832,2
4443,158,847,2
4444,158,91,2
4445,158,849,2
4446,1192,850,2
4447,1192,851,2
4448,1192,852,2
4449,1204,860,2
4450,1204,861,2
4451,1215,866,2
4452,1222,44,2
4453,1222,867,2
4454,1222,868,2
4455,1222,869,2
4456,1227,870,2
4457,1227,871,2
4458,1227,872,2
4459,10,874,2
4460,1230,874,2
4461,1232,875,2
4462,1234,876,2
4463,1234,877,2
4464,1235,876,2
4465,1235,877,2
4466,1240,878,2
4467,1240,879,2
4468,1240,880,2
4469,1240,881,2
4470,1240,882,2
4471,1243,40,2
4472,1243,883,2
4473,1244,40,2
4474,1244,883,2
4475,1245,40,2
4476,1245,883,2
4477,1247,884,2
4478,1247,885,2
4479,1247,886,2
4480,1248,884,2
4481,1248,885,2
4482,1248,886,2
4483,1263,897,2
4484,1263,898,2
4485,1263,899,2
4486,1264,897,2
4487,1264,898,2
4488,1264,899,2
4489,1265,897,2
4490,1265,898,2
4491,1265,899,2
4492,1266,897,2
4493,1266,898,2
4494,1266,899,2
4495,1269,897,2
4496,1269,898,2
4497,1269,899,2
4498,1071,897,2
4499,1071,898,2
4500,1071,899,2
4501,1280,906,2
4502,1280,907,2
4503,1280,908,2
4504,1283,909,2
4505,1283,910,2
4506,994,909,2
4507,994,910,2
4508,1292,916,2
4509,1293,916,2
4510,1298,920,2
4511,1299,920,2
4512,1300,920,2
4513,1301,921,2
4514,438,921,2
4515,1303,921,2
4516,1308,922,2
4517,1308,923,2
4518,1308,924,2
4519,1308,925,2
4520,1308,926,2
4521,1308,927,2
4522,1309,922,2
4523,1309,923,2
4524,1309,924,2
4525,1309,925,2
4526,1309,926,2
4527,1309,927,2
4528,1321,937,2
4529,1333,947,2
4530,1333,948,2
4531,1333,949,2
4532,1333,950,2
4533,1334,947,2
4534,1334,948,2
4535,1334,949,2
4536,1334,950,2
4537,385,752,2
4538,385,951,2
4539,385,952,2
4540,1344,327,2
4541,1345,327,2
4542,213,327,2
4543,1346,327,2
4544,213,91,4
4545,213,44,2
4546,1347,91,2
4547,1347,44,2
4548,1350,957,2
4549,1350,958,2
4550,1350,959,2
4551,1352,960,2
4552,86,961,2
4553,1358,965,2
4554,1361,967,2
4555,1361,968,2
4556,1361,969,2
4557,1363,967,2
4558,1363,968,2
4559,1363,969,2
4560,1368,91,2
4561,129,977,2
4562,129,30,2
4563,129,109,2
4564,129,106,2
4565,129,978,2
4566,1378,977,2
4567,1378,30,2
4568,1378,109,2
4569,1378,106,2
4570,1378,978,2
4571,88,980,2
4572,774,980,2
4573,1383,927,2
4574,1384,927,2
4575,1385,927,2
4576,1386,927,2
4577,1394,987,2
4578,1395,988,2
4579,1395,989,2
4580,1395,990,2
4581,1395,991,2
4582,1395,992,2
4583,1395,993,2
4584,1405,994,2
4585,1405,995,2
4586,1405,996,2
4587,1408,998,2
4588,1408,29,2
4589,1408,999,2
4590,18,1003,2
4591,1413,1003,2
4592,31,1009,2
4593,31,1010,2
4594,1422,1009,2
4595,1422,1010,2
4596,213,1017,2
4597,213,1018,2
4598,1433,1019,3
4599,852,1022,2
4600,852,1023,2
4601,852,1024,2
4602,852,1025,2
4603,852,826,2
4604,852,1027,2
4605,213,1028,2
4606,213,1029,2
4607,213,1030,2
4608,213,1031,2
4609,213,1032,2
4610,1449,1033,2
4611,1450,1033,2
4612,1451,1034,2
4613,1457,1038,3
4614,1457,215,2
4615,1457,1039,2
4616,1470,1042,2
4617,1470,1043,2
4618,1470,1044,2
4619,1477,1049,2
4620,1477,1050,2
4621,1477,1051,2
4622,1479,1049,2
4623,1479,1050,2
4624,1479,1051,2
4625,1042,1049,2
4626,1042,1050,2
4627,1042,1051,2
4628,1481,1052,2
4629,1481,1053,2
4630,1481,1054,2
4631,1490,1061,2
4632,1493,1062,2
4633,1493,1063,2
4634,1504,1069,2
4635,1504,1070,2
4636,1505,1069,2
4637,1505,1070,2
4638,1514,1075,2
4639,1514,327,2
4640,1517,1076,2
4641,1517,1077,2
4642,1517,398,2
4643,1517,1078,2
4644,1517,1079,2
4645,1517,1080,2
4646,1520,1076,2
4647,1520,1077,2
4648,1520,398,2
4649,1520,1078,2
4650,1520,1079,2
4651,1520,1080,2
4652,1525,1081,2
4653,1530,1082,2
4654,1530,1083,2
4655,1530,1084,2
4656,1530,1085,2
4657,1535,1089,2
4658,1535,1090,2
4659,1535,1091,2
4660,1536,1089,2
4661,1536,1090,2
4662,1536,1091,2
4663,1548,1099,2
4664,1548,1101,2
4665,1548,1102,2
4666,1548,1103,2
4667,1550,1099,2
4668,1550,1101,2
4669,1550,1102,2
4670,1550,1103,2
4671,1551,1099,2
4672,1551,1101,2
4673,1551,1102,2
4674,1551,1103,2
4675,75,1099,2
4676,75,1101,2
4677,75,1102,2
4678,75,1103,2
4679,1552,1099,2
4680,1552,1101,2
4681,1552,1102,2
4682,1552,1103,2
4683,1558,1104,2
4684,1558,1105,2
4685,1558,1106,2
4686,1562,1109,2
4687,88,1109,2
4688,1565,1111,2
4689,1565,1112,2
4690,1565,1113,2
4691,1565,1114,2
4692,1565,44,2
4693,1565,58,2
4694,1565,1115,2
4695,1566,1111,2
4696,1566,1112,2
4697,1566,1113,2
4698,1566,1114,2
4699,1566,44,2
4700,1566,58,2
4701,1566,1115,2
4702,31,1111,2
4703,31,1112,2
4704,31,1113,2
4705,31,1114,2
4706,31,44,3
4707,31,58,2
4708,31,1115,2
4709,1571,1111,2
4710,1571,1112,2
4711,1571,1113,2
4712,1571,1114,2
4713,1571,44,2
4714,1571,58,2
4715,1571,1115,2
4716,189,1116,2
4717,1577,542,2
4718,1577,1120,2
4719,1577,1121,2
4720,1577,1122,2
4721,1577,1123,2
4722,1580,542,2
4723,1580,1120,2
4724,1580,1121,2
4725,1580,1122,2
4726,1580,1123,2
4727,1585,1124,2
4728,1585,1125,2
4729,1585,1126,2
4730,1585,1127,2
4731,1585,1128,2
4732,1585,44,2
4733,1585,1129,2
4734,1595,44,2
4735,1596,44,2
4736,33,44,2
4737,1603,1136,2
4738,830,1137,2
4739,994,1137,2
4740,1607,1139,2
4741,1607,1140,2
4742,280,219,2
4743,280,1141,2
4744,31,1143,2
4745,31,1144,2
4746,31,1145,2
4747,31,547,2
4748,915,1143,2
4749,915,1144,2
4750,915,1145,2
4751,915,547,2
4752,1613,1143,2
4753,1613,1144,2
4754,1613,1145,2
4755,1613,547,2
4756,213,1143,2
4757,213,1144,2
4758,213,1145,2
4759,213,547,2
4760,1616,1146,2
4761,1616,1147,2
4762,1616,1148,2
4763,1618,1146,2
4764,1618,1147,2
4765,1618,1148,2
4766,1619,1146,2
4767,1619,1147,2
4768,1619,1148,2
4769,10,1149,2
4770,10,1150,2
4771,1632,1159,2
4772,1636,1161,2
4773,1636,1162,2
4774,1638,1161,2
4775,1638,1162,2
4776,1641,1163,2
4777,1641,1164,2
4778,1643,1165,2
4779,1643,1166,2
4780,928,1168,2
4781,1648,1168,2
4782,385,1183,2
4783,385,1184,2
4784,385,1186,2
4785,1667,1183,2
4786,1667,1184,2
4787,1667,1186,2
4788,314,1196,2
4789,314,1197,2
4790,1681,1198,2
4791,1681,1199,2
4792,1688,1206,2
4793,1695,1207,2
4794,1695,1208,2
4795,1697,1207,2
4796,1697,1208,2
4797,1698,1207,2
4798,1698,1208,2
4799,246,1209,2
4800,246,1210,2
4801,246,618,2
4802,246,1211,2
4803,1702,1209,2
4804,1702,1210,2
4805,1702,618,2
4806,1702,1211,2
4807,1704,1213,2
4808,1706,1214,2
4809,1714,1217,2
4810,1714,1218,2
4811,1729,1227,2
4812,1729,109,2
4813,1734,109,2
4814,1734,1232,2
4815,1737,1233,2
4816,1737,1234,2
4817,1738,1233,2
4818,1738,1234,2
4819,1740,1235,2
4820,385,1235,2
4821,1742,1235,2
4822,1740,1238,2
4823,1740,91,2
4824,1740,1239,2
4825,1758,1243,2
4826,1758,1244,2
4827,1758,1245,2
4828,1758,1246,2
4829,1759,1247,2
4830,1767,1253,2
4831,1770,994,2
4832,1770,1254,2
4833,1770,1255,2
4834,1770,1256,2
4835,1774,1257,2
4836,1774,1258,2
4837,1774,1259,2
4838,1776,1257,2
4839,1776,1258,2
4840,1776,1259,2
4841,1777,1257,2
4842,1777,1258,2
4843,1777,1259,2
4844,1786,1266,2
4845,1787,1266,2
4846,1796,1273,2
4847,146,1277,2
4848,213,1277,2
4849,1802,1278,2
4850,1803,1278,2
4851,866,1284,2
4852,866,1285,2
4853,866,1286,2
4854,866,1287,2
4855,31,1300,2
4856,1830,1300,2
4857,1837,1303,2
4858,1837,1304,2
4859,1838,1303,2
4860,1838,1304,2
4861,1841,1303,2
4862,1841,1304,2
4863,1853,1315,2
4864,1853,1316,2
4865,792,1320,2
4866,792,1321,2
4867,1861,1322,2
4868,1861,1324,2
4869,1861,1325,2
4870,1869,1326,2
4871,1869,1327,2
4872,1869,1328,2
4873,1869,1329,2
4874,1869,1330,2
4875,1871,106,2
4876,1871,327,2
4877,1871,1331,2
4878,1871,96,2
4879,83,1332,2
4880,83,1333,2
4881,83,54,2
4882,83,1334,2
4883,1875,1335,2
4884,1885,1342,2
4885,1885,91,2
4886,1885,1343,2
4887,1886,1342,2
4888,1886,91,2
4889,1886,1343,2
4890,1887,1342,2
4891,1887,91,2
4892,1887,1343,2
4893,1888,1344,2
4894,1888,1345,2
4895,1888,1346,2
4896,159,1349,2
4897,1900,1354,2
4898,1905,1356,2
4899,1905,1357,2
4900,1905,1358,2
4901,1905,397,2
4902,1905,1359,2
4903,1907,1356,2
4904,1907,1357,2
4905,1907,1358,2
4906,1907,397,2
4907,1907,1359,2
4908,1909,1360,2
4909,1909,1361,2
4910,1910,1360,2
4911,1910,1361,2
4912,37,1368,2
4913,1923,1368,2
4914,1925,1368,2
4915,1932,1375,2
4916,1932,1376,2
4917,1937,262,2
4918,1937,29,2
4919,1937,1377,2
4920,1937,1378,2
4921,1636,1379,2
4922,1636,1380,2
4923,1951,1390,2
4924,1952,1390,2
4925,1953,1390,2
4926,1956,1391,2
4927,1956,1392,2
4928,1957,1393,2
4929,1957,1394,2
4930,1960,1393,2
4931,1960,1394,2
4932,1962,1395,2
4933,1971,44,2
4934,1973,1396,2
4935,1974,1397,2
4936,1980,1399,2
4937,1980,1400,2
4938,1980,1401,2
4939,1980,927,2
4940,1983,1402,2
4941,1983,1403,2
4942,129,1411,2
4943,129,1412,2
4944,129,1413,2
4945,129,1414,2
4946,1378,1411,3
4947,1378,1412,3
4948,1378,1413,3
4949,1378,1414,3
4950,1996,1415,2
4951,2009,1428,2
4952,2013,1430,2
4953,2014,1430,2
4954,2033,1445,2
4955,2034,1445,2
4956,2036,1445,2
4957,213,1450,2
4958,2046,1455,2
4959,845,1455,2
4960,269,1455,2
4961,2047,1455,2
4962,213,1455,2
4963,2049,1455,2
4964,2050,1455,2
4965,2051,301,2
4966,2052,1456,2
4967,2052,360,2
4968,269,1456,2
4969,269,360,2
4970,2054,91,2
4971,2055,1457,2
4972,2056,1457,2
4973,2059,1458,2
4974,2059,1459,2
4975,2063,1460,2
4976,2063,1461,2
4977,2063,1462,2
4978,18,1463,2
4979,18,1464,2
4980,2073,1469,2
4981,2073,1470,2
4982,2073,1471,2
4983,2083,1480,2
4984,2085,1481,2
4985,2088,1482,2
4986,2089,1483,2
4987,2089,1484,2
4988,2090,1483,2
4989,2090,1484,2
4990,2092,1483,2
4991,2092,1484,2
4992,1962,1483,2
4993,1962,1484,2
4994,2095,1485,2
4995,2095,1486,2
4996,2095,1487,2
4997,2103,1492,2
4998,1608,1497,2
4999,1608,286,2
5000,1608,1498,2
5001,2139,630,2
5002,2147,1525,2
5003,1071,1525,2
5004,2148,1526,2
5005,2148,1527,2
5006,2148,1528,2
5007,146,1526,2
5008,146,1527,2
5009,146,1528,2
5010,2150,1526,2
5011,2150,1527,2
5012,2150,1528,2
5013,438,1526,2
5014,438,1527,2
5015,438,1528,2
5016,31,1526,2
5017,31,1527,2
5018,31,1528,2
5019,518,1526,2
5020,518,1527,2
5021,518,1528,2
5022,2153,1526,2
5023,2153,1527,2
5024,2153,1528,2
5025,1886,1532,2
5026,2113,1532,2
5027,1667,44,2
5028,1667,1545,2
5029,1667,1546,2
5030,1667,91,2
5031,2172,1547,2
5032,2172,1548,2
5033,1124,1547,2
5034,1124,1548,2
5035,18,1549,2
5036,18,1550,2
5037,18,1551,2
5038,2176,1549,2
5039,2176,1550,2
5040,2176,1551,2
5041,2179,1549,2
5042,2179,1550,2
5043,2179,1551,2
5044,2181,1552,2
5045,2182,1552,2
5046,2183,1553,2
5047,2183,1554,2
5048,31,1555,2
5049,2186,1555,2
5050,31,1560,2
5051,774,1561,3
5052,774,1562,3
5053,774,1563,3
5054,2201,1561,2
5055,2201,1562,2
5056,2201,1563,2
5057,2202,1564,2
5058,2203,1564,2
5059,2204,1564,2
5060,2205,1564,2
5061,2206,1564,2
5062,2207,1564,2
5063,915,1565,2
5064,915,1566,2
5065,2214,1569,2
5066,2214,700,2
5067,2214,1570,2
5068,2215,1569,2
5069,2215,700,2
5070,2215,1570,2
5071,2216,1569,2
5072,2216,700,2
5073,2216,1570,2
5074,2218,1569,2
5075,2218,700,2
5076,2218,1570,2
5077,2221,1572,2
5078,2227,1575,2
5079,2227,1576,2
5080,2230,1575,2
5081,2230,1576,2
5082,2231,1575,2
5083,2231,1576,2
5084,2238,1580,2
5085,2238,1581,2
5086,2238,1582,2
5087,2238,1583,2
5088,2238,1584,2
5089,2238,1585,2
5090,2238,1586,2
5091,2238,1587,2
5092,2238,1588,2
5093,2245,91,2
5094,2245,1589,2
5095,2245,171,2
5096,2245,1590,2
5097,2245,1591,2
5098,2245,1592,2
5099,2245,1593,2
5100,2245,1594,2
5101,213,1589,2
5102,213,171,2
5103,213,1590,2
5104,213,1591,2
5105,213,1592,2
5106,213,1593,2
5107,213,1594,2
5108,2254,1595,2
5109,2254,1596,2
5110,2255,1597,3
5111,2257,1597,2
5112,2269,1608,2
5113,2270,1608,2
5114,2273,1609,2
5115,2275,1610,2
5116,159,1610,2
5117,2276,1610,2
5118,2277,1610,2
5119,2286,1615,2
5120,2287,1616,2
5121,2288,1616,2
5122,843,1621,2
5123,843,1622,2
5124,845,1621,2
5125,845,1622,2
5126,43,1643,2
5127,2322,1643,2
5128,800,1644,2
5129,800,1645,2
5130,800,38,2
5131,146,1644,2
5132,146,1645,2
5133,146,38,2
5134,2326,1646,2
5135,2327,1646,2
5136,2331,1648,2
5137,2339,1654,2
5138,2345,1657,2
5139,2345,1658,2
5140,2345,1659,2
5141,2348,1660,2
5142,1951,1660,3
5143,1619,1660,3
5144,2368,1676,2
5145,2368,1677,2
5146,2368,1678,2
5147,2368,1679,2
5148,2368,1680,2
5149,2370,1676,2
5150,2370,1677,2
5151,2370,1678,2
5152,2370,1679,2
5153,2370,1680,2
5154,280,1676,2
5155,280,1677,2
5156,280,1678,2
5157,280,1679,2
5158,280,1680,2
5159,2373,1681,2
5160,2373,1682,2
5161,2373,1683,2
5162,2376,1684,2
5163,2377,1684,2
5164,924,1690,3
5165,924,1691,3
5166,924,1692,3
5167,924,1693,3
5168,774,1690,2
5169,774,1691,2
5170,774,1692,2
5171,774,1693,2
5172,2386,1690,2
5173,2386,1691,2
5174,2386,1692,2
5175,2386,1693,2
5176,214,1699,2
5177,214,1700,2
5178,2398,327,2
5179,2398,91,2
5180,2398,1701,2
5181,2398,1702,2
5182,2399,327,2
5183,2399,91,2
5184,2399,1701,2
5185,2399,1702,2
5186,146,327,2
5187,146,91,2
5188,146,1701,2
5189,146,1702,2
5190,2400,327,2
5191,2400,91,2
5192,2400,1701,2
5193,2400,1702,2
5194,146,301,2
5195,213,301,2
5196,2402,301,2
5197,2427,1723,2
5198,2427,1724,2
5199,2435,1731,2
5200,2435,1732,2
5201,2435,1115,2
5202,2436,1731,2
5203,2436,1732,2
5204,2436,1115,2
5205,2438,1731,2
5206,2438,1732,2
5207,2438,1115,2
5208,2453,1741,2
5209,2453,1742,2
5210,2454,1741,2
5211,2454,1742,2
5212,2456,1741,2
5213,2456,1742,2
5214,2459,1701,2
5215,2459,1744,2
5216,2462,1745,2
5217,2477,1754,2
5218,2477,1755,2
5219,2479,91,2
5220,2479,1756,2
5221,774,998,2
5222,774,91,2
5223,774,1757,2
5224,2483,1758,2
5225,2483,1759,2
5226,2483,1760,2
5227,2483,1761,2
5228,213,1758,2
5229,213,1759,2
5230,213,1760,2
5231,213,1761,2
5232,2487,1758,2
5233,2487,1759,2
5234,2487,1760,2
5235,2487,1761,2
5236,213,1767,2
5237,213,1768,2
5238,213,1769,2
5239,213,1770,2
5240,213,1771,2
5241,1,0,2
5242,2,0,2
5243,3,1,2
5244,5,1,2
5245,21,13,2
5246,21,14,2
5247,21,15,2
5248,26,16,2
5249,26,17,2
5250,27,16,2
5251,27,17,2
5252,36,24,2
5253,36,25,2
5254,36,26,2
5255,40,24,2
5256,40,25,2
5257,40,26,2
5258,62,42,2
5259,66,43,2
5260,66,44,2
5261,77,50,2
5262,77,51,2
5263,77,52,2
5264,77,53,2
5265,77,54,2
5266,77,55,2
5267,83,59,2
5268,85,59,2
5269,86,60,2
5270,86,61,2
5271,89,60,2
5272,89,61,2
5273,90,63,2
5274,92,63,2
5275,101,68,2
5276,101,69,2
5277,101,70,2
5278,40,71,2
5279,40,72,2
5280,107,73,2
5281,107,74,2
5282,107,75,2
5283,107,76,2
5284,107,77,2
5285,125,93,2
5286,134,100,2
5287,147,110,2
5288,150,10,2
5289,150,111,2
5290,150,112,2
5291,153,113,2
5292,156,114,2
5293,156,115,2
5294,157,114,2
5295,157,115,2
5296,162,11,2
5297,162,118,2
5298,162,119,2
5299,163,11,2
5300,163,118,2
5301,163,119,2
5302,171,123,2
5303,171,124,2
5304,171,125,2
5305,172,123,2
5306,172,124,2
5307,172,125,2
5308,181,132,2
5309,181,133,2
5310,181,134,2
5311,186,136,2
5312,187,137,2
5313,193,140,2
5314,225,164,2
5315,226,164,2
5316,229,165,2
5317,241,174,2
5318,241,175,2
5319,241,176,2
5320,242,174,2
5321,242,175,2
5322,242,176,2
5323,244,177,2
5324,247,178,2
5325,247,179,2
5326,247,180,2
5327,250,181,2
5328,250,182,2
5329,250,183,2
5330,250,184,2
5331,255,10,2
5332,255,185,2
5333,256,10,2
5334,256,185,2
5335,259,187,2
5336,260,187,2
5337,261,187,2
5338,262,187,2
5339,264,187,2
5340,267,188,2
5341,267,189,2
5342,267,190,2
5343,267,191,2
5344,267,192,2
5345,267,193,2
5346,277,194,2
5347,277,195,2
5348,277,196,2
5349,277,197,2
5350,277,198,2
5351,277,199,2
5352,277,208,2
5353,277,209,2
5354,256,11,2
5355,290,11,2
5356,96,11,2
5357,291,11,2
5358,40,216,2
5359,40,217,2
5360,40,218,2
5361,40,219,2
5362,40,220,2
5363,40,221,2
5364,40,222,2
5365,310,226,2
5366,311,226,2
5367,313,227,2
5368,313,228,2
5369,313,229,2
5370,315,227,2
5371,315,228,2
5372,315,229,2
5373,328,239,2
5374,328,240,2
5375,330,239,2
5376,330,240,2
5377,343,252,2
5378,343,253,2
5379,345,252,2
5380,345,253,2
5381,277,259,2
5382,277,260,2
5383,277,261,2
5384,277,262,2
5385,277,263,2
5386,277,264,3
5387,277,265,2
5388,366,266,2
5389,366,267,2
5390,366,268,2
5391,366,269,2
5392,366,270,2
5393,366,271,2
5394,367,266,2
5395,367,267,2
5396,367,268,2
5397,367,269,2
5398,367,270,2
5399,367,271,2
5400,368,266,2
5401,368,267,2
5402,368,268,2
5403,368,269,2
5404,368,270,2
5405,368,271,2
5406,371,266,2
5407,371,267,2
5408,371,268,2
5409,371,269,2
5410,371,270,2
5411,371,271,2
5412,372,266,2
5413,372,267,2
5414,372,268,2
5415,372,269,2
5416,372,270,2
5417,372,271,2
5418,378,273,2
5419,378,274,2
5420,378,275,2
5421,390,279,2
5422,391,279,2
5423,392,279,2
5424,393,279,2
5425,394,279,2
5426,400,284,2
5427,402,285,2
5428,404,287,2
5429,404,288,2
5430,408,290,2
5431,408,291,2
5432,408,292,2
5433,408,293,2
5434,414,10,2
5435,414,289,2
5436,422,297,2
5437,422,298,2
5438,277,299,2
5439,277,11,4
5440,277,10,3
5441,277,300,2
5442,277,301,2
5443,277,302,2
5444,277,303,2
5445,430,304,2
5446,430,305,2
5447,431,306,2
5448,433,306,2
5449,444,310,2
5450,277,289,2
5451,277,313,2
5452,448,289,2
5453,448,313,2
5454,453,315,2
5455,453,316,2
5456,456,319,2
5457,456,320,2
5458,456,321,2
5459,457,319,2
5460,457,320,2
5461,457,321,2
5462,463,322,2
5463,463,323,2
5464,463,324,2
5465,470,325,2
5466,470,326,2
5467,470,327,2
5468,470,328,2
5469,470,329,2
5470,470,331,2
5471,471,325,2
5472,471,326,2
5473,471,327,2
5474,471,328,2
5475,471,329,2
5476,471,331,2
5477,473,325,2
5478,473,326,2
5479,473,327,2
5480,473,328,2
5481,473,329,2
5482,473,331,2
5483,474,325,2
5484,474,326,2
5485,474,327,2
5486,474,328,2
5487,474,329,2
5488,474,331,2
5489,477,332,2
5490,486,341,2
5491,488,341,2
5492,277,342,2
5493,277,343,2
5494,277,344,2
5495,277,345,2
5496,502,355,2
5497,502,356,2
5498,502,313,2
5499,503,355,2
5500,503,356,2
5501,503,313,2
5502,289,355,2
5503,289,356,2
5504,289,313,2
5505,506,355,2
5506,506,356,2
5507,506,313,2
5508,511,357,2
5509,512,103,2
5510,392,358,2
5511,392,359,2
5512,392,360,2
5513,392,361,2
5514,392,10,2
5515,392,362,2
5516,392,363,2
5517,523,365,2
5518,523,366,2
5519,523,367,2
5520,523,368,2
5521,535,374,2
5522,535,375,2
5523,535,376,2
5524,535,377,2
5525,535,378,2
5526,535,379,2
5527,536,380,2
5528,277,381,2
5529,277,382,2
5530,277,383,2
5531,277,384,2
5532,277,385,2
5533,542,381,2
5534,542,382,2
5535,542,383,2
5536,542,384,2
5537,542,385,2
5538,545,387,2
5539,554,395,2
5540,556,395,2
5541,557,396,2
5542,558,396,2
5543,561,397,2
5544,564,398,2
5545,564,399,2
5546,564,400,2
5547,564,401,2
5548,568,402,2
5549,568,403,2
5550,577,11,2
5551,577,409,2
5552,577,410,2
5553,577,411,2
5554,577,10,2
5555,577,174,2
5556,580,312,2
5557,580,412,2
5558,580,413,2
5559,583,414,2
5560,147,414,2
5561,585,415,2
5562,585,416,2
5563,586,415,2
5564,586,416,2
5565,589,415,2
5566,589,416,2
5567,66,436,2
5568,616,440,2
5569,616,441,2
5570,616,442,2
5571,616,443,2
5572,618,444,2
5573,619,444,2
5574,625,449,2
5575,625,450,2
5576,277,451,2
5577,471,456,2
5578,250,458,3
5579,250,459,3
5580,250,460,3
5581,250,461,3
5582,642,458,2
5583,642,459,2
5584,642,460,2
5585,642,461,2
5586,645,322,2
5587,645,462,2
5588,645,464,2
5589,656,473,2
5590,656,474,2
5591,659,473,2
5592,659,474,2
5593,663,322,2
5594,663,40,2
5595,663,11,2
5596,664,478,2
5597,664,10,2
5598,664,479,2
5599,664,480,2
5600,664,481,2
5601,677,488,2
5602,677,489,2
5603,677,490,2
5604,677,491,2
5605,678,488,2
5606,678,489,2
5607,678,490,2
5608,678,491,2
5609,683,494,2
5610,686,495,2
5611,687,496,2
5612,703,220,2
5613,703,501,2
5614,585,505,2
5615,585,506,2
5616,585,507,2
5617,585,508,2
5618,714,510,2
5619,716,510,2
5620,717,510,2
5621,718,510,2
5622,725,10,2
5623,725,515,2
5624,725,11,2
5625,730,518,2
5626,733,519,2
5627,733,520,2
5628,740,525,2
5629,740,526,2
5630,740,527,2
5631,740,528,2
5632,740,529,2
5633,740,530,2
5634,754,538,2
5635,754,539,2
5636,759,540,2
5637,759,541,2
5638,762,542,2
5639,762,543,2
5640,762,544,2
5641,767,547,3
5642,768,547,2
5643,769,547,2
5644,779,11,2
5645,779,557,2
5646,779,558,2
5647,779,559,2
5648,779,560,2
5649,779,561,2
5650,782,11,2
5651,782,557,2
5652,782,558,2
5653,782,559,2
5654,782,560,2
5655,782,561,2
5656,785,11,2
5657,785,557,2
5658,785,558,2
5659,785,559,2
5660,785,560,2
5661,785,561,2
5662,787,562,2
5663,797,567,2
5664,797,568,2
5665,797,569,2
5666,797,570,2
5667,799,567,2
5668,799,568,2
5669,799,569,2
5670,799,570,2
5671,800,567,2
5672,800,568,2
5673,800,569,2
5674,800,570,2
5675,807,576,2
5676,50,576,2
5677,812,578,2
5678,812,579,2
5679,812,580,2
5680,812,581,2
5681,825,589,2
5682,825,590,2
5683,825,591,2
5684,837,597,2
5685,837,598,2
5686,837,599,2
5687,837,600,2
5688,838,601,2
5689,838,602,2
5690,838,603,2
5691,839,601,2
5692,839,602,2
5693,839,603,2
5694,849,607,2
5695,849,608,2
5696,849,609,2
5697,849,128,2
5698,849,610,2
5699,849,611,2
5700,849,612,2
5701,854,613,2
5702,870,625,2
5703,870,626,2
5704,871,625,2
5705,871,626,2
5706,880,11,2
5707,880,631,2
5708,880,10,2
5709,880,632,2
5710,880,633,2
5711,880,634,2
5712,880,635,2
5713,880,636,2
5714,23,639,2
5715,23,640,2
5716,886,639,2
5717,886,640,2
5718,888,639,2
5719,888,640,2
5720,889,639,2
5721,889,640,2
5722,894,644,2
5723,896,646,2
5724,896,647,2
5725,900,11,2
5726,900,648,3
5727,901,11,2
5728,901,648,3
5729,902,649,2
5730,902,650,2
5731,903,649,2
5732,903,650,2
5733,905,649,2
5734,905,650,2
5735,909,651,2
5736,911,651,2
5737,919,654,2
5738,919,655,2
5739,919,254,2
5740,921,656,2
5741,921,197,2
5742,921,657,2
5743,921,658,2
5744,921,659,2
5745,926,660,2
5746,645,662,2
5747,645,663,2
5748,645,664,2
5749,645,665,2
5750,933,10,2
5751,933,11,2
5752,933,666,2
5753,935,667,2
5754,937,667,2
5755,943,672,2
5756,943,673,2
5757,943,674,2
5758,946,672,2
5759,946,673,2
5760,946,674,2
5761,950,678,2
5762,807,682,2
5763,807,683,2
5764,289,682,2
5765,289,683,2
5766,956,682,2
5767,956,683,2
5768,963,689,3
5769,963,690,2
5770,982,703,2
5771,982,704,2
5772,982,705,2
5773,982,706,2
5774,983,703,2
5775,983,704,2
5776,983,705,2
5777,983,706,2
5778,985,703,2
5779,985,704,2
5780,985,705,2
5781,985,706,2
5782,989,708,2
5783,989,709,2
5784,989,710,2
5785,717,708,2
5786,717,709,2
5787,717,710,2
5788,992,708,2
5789,992,709,2
5790,992,710,2
5791,994,711,2
5792,994,609,2
5793,995,711,2
5794,995,609,2
5795,999,714,2
5796,999,715,2
5797,999,271,2
5798,1005,716,2
5799,1005,717,2
5800,1005,718,2
5801,1005,719,2
5802,1005,720,2
5803,994,726,2
